id,sale_price,bedrooms,bathrooms,metersq_living,metersq_lot,floors,waterfront,view,condition,grade,metersq_above,metersq_basement,yr_built,block_no,location1,location2,metersq_built,metersq_land
23664,200000,3,1.5,2060,15837,2,0,0,3,6,2060,0,1903,2042,1.7119,-1.413,2190,8549
23665,190000,5,2,1750,10284,1,0,0,4,5,1750,0,1943,2053,1.7394,-1.372,1560,9010
23666,175000,2,1,670,2378,1,0,0,3,5,670,0,1919,2064,1.8069,-1.562,700,2970
23667,170000,2,1,1500,18540,1,0,0,3,8,1500,0,1950,2056,1.7027,-1.471,1700,9355
23668,161700,4,1.75,1720,7200,1,0,0,3,7,1220,500,1974,2018,1.536,-1.565,1790,7200
23669,135000,1,1,790,13062,1,0,0,3,6,790,0,1942,2056,1.7219,-1.501,1240,7137
23670,129000,1,1,650,15364,1,0,0,4,5,650,0,1967,2035,1.6021,-1.349,1630,7952
23671,119500,3,1,1170,11000,1,0,0,2,6,1170,0,1980,2055,1.9646,-1.173,1590,10894
23672,1800000,5,4.5,4400,15580,2,0,0,3,11,3390,1010,2003,2048,1.8532,-1.397,2150,14249
23673,1420000,4,5.25,4670,43950,2,0,0,3,12,4670,0,1989,2027,1.7756,-1.316,4900,35000
23674,1300000,6,4.5,3902,3880,3,0,4,4,9,2782,1120,1977,2009,1.8137,-1.589,1100,3870
23675,1160000,4,2.25,2980,8051,2,0,2,4,10,2020,960,1935,2032,1.8726,-1.599,2760,5499
23676,1080000,5,4.75,5180,17811,2,0,2,3,11,4070,1110,2001,2008,1.7705,-1.058,3960,15103
23677,955000,4,4.25,5660,193593,2,0,0,3,10,4100,1560,2001,2055,1.9364,-1.171,3620,207141
23678,886000,4,2,2660,3900,2,0,0,4,7,1480,1180,1923,2047,1.8698,-1.496,2350,3900
23679,875000,3,3.5,3250,6000,2,0,0,3,10,2500,750,2001,2016,1.7833,-1.581,1650,6000
23680,875000,5,2.5,2920,5568,2,0,0,3,8,2320,600,1906,2047,1.8565,-1.502,2970,5568
23681,799000,4,3.5,3500,8547,2,0,0,3,9,2500,1000,1994,2027,1.7913,-1.316,2350,10270
23682,798000,3,3.5,3590,6402,2,0,0,3,10,3590,0,1999,2019,1.8636,-1.253,3230,7305
23683,795000,4,2.25,2070,13084,1,0,0,4,8,1700,370,1967,2057,1.7906,-1.412,2520,10180
23684,749950,4,2.75,3110,35235,2,0,0,4,9,3110,0,1983,2021,1.9655,-1.285,2790,35445
23685,749000,3,2.5,2670,10338,2,0,0,3,9,2670,0,1987,2030,1.8899,-1.336,2670,8866
23686,725000,4,2.75,2420,10962,1,0,0,3,8,1530,890,1977,2030,1.8518,-1.342,2620,13200
23687,700000,3,1.75,1910,4800,1,0,0,3,7,1080,830,1959,2028,1.9144,-1.522,1750,4800
23688,700000,3,2.5,2050,4185,2,0,0,3,9,2050,0,2011,2007,1.9222,-1.561,1150,5000
23689,685000,3,2.75,3150,219978,2,0,0,4,9,3000,150,1990,2036,1.783,-1.136,3180,218235
23690,653000,3,2.5,2680,9750,1,0,0,4,8,1610,1070,1979,2033,1.9328,-1.421,2480,8750
23691,647500,3,1.75,1290,3870,1,0,0,5,7,1290,0,1916,2054,1.8173,-1.48,2020,5850
23692,640000,3,1.75,2340,4206,1,0,0,5,7,1170,1170,1917,2054,1.8059,-1.478,1360,4725
23693,630000,4,3.75,4610,40202,1,0,0,4,10,2500,2110,1980,2012,1.6899,-1.19,3050,41056
23694,620000,4,2.25,2400,5350,2,0,0,4,7,1460,940,1929,2007,1.9063,-1.56,1250,4880
23695,619000,4,1.75,1660,3800,2,0,0,3,7,1660,0,1926,2006,1.9183,-1.504,1660,3767
23696,610000,4,1.75,1830,29110,2,0,0,3,8,1230,600,1990,2057,1.7749,-1.405,3630,16488
23697,605004,4,2,1370,4000,2,0,0,3,9,1370,0,1951,2032,1.8893,-1.584,2010,5720
23698,584000,3,2.5,1480,1485,2,0,0,3,8,1280,200,2007,2013,1.8676,-1.516,1470,1277
23699,565000,3,2.75,2390,9966,1,0,0,5,8,1360,1030,1977,2027,1.7733,-1.375,2140,10713
23700,564000,3,1.75,1980,6250,1,0,1,5,7,1090,890,1910,2016,1.784,-1.575,1980,6250
23701,560000,4,2.5,2260,3713,2,0,0,3,9,2260,0,2003,2033,1.9547,-1.355,2260,3713
23702,555000,4,2.75,2020,10720,1,0,0,4,8,1420,600,1976,2005,1.8673,-1.294,2190,10164
23703,550000,4,2.5,2700,5150,2,0,0,3,9,2700,0,2007,2015,1.7371,-1.338,3160,7620
23704,547000,3,2.5,1480,8381,1,0,0,4,7,1480,0,1968,2022,1.9378,-1.478,1710,8050
23705,546000,2,1,970,3400,1,0,0,3,7,970,0,1924,2061,1.8744,-1.547,1180,3600
23706,545000,3,1.75,1700,51649,2,0,0,5,6,1700,0,1931,2015,1.7004,-1.266,1100,39504
23707,540000,4,2.25,1330,8400,2,0,0,3,8,1330,0,1962,2049,1.8378,-1.359,2270,10146
23708,530000,4,2.25,2210,7665,2,0,0,4,8,2210,0,1968,2027,1.7724,-1.358,1960,7903
23709,530000,4,3.25,4160,35654,2,0,0,3,8,2760,1400,1973,2012,1.6983,-1.198,2500,35675
23710,529999,3,2.5,1710,1664,2,0,0,5,8,1300,410,2003,2032,1.8756,-1.573,1470,5400
23711,499950,3,2.5,2370,12753,2,0,0,3,7,2370,0,2001,2055,1.9659,-1.174,2280,16808
23712,499500,3,2.5,2520,53143,2,0,0,3,7,2520,0,1988,2055,1.973,-1.115,2020,56628
23713,499000,3,3.5,1690,1432,2,0,0,3,7,1360,330,2008,2032,1.8813,-1.59,1650,2788
23714,495000,5,3,2440,4750,1,0,0,3,9,1450,990,2006,2059,1.7785,-1.492,1420,5940
23715,492000,4,3.75,2810,10840,2,0,2,4,8,2070,740,1994,2025,1.7161,-0.994,2370,11248
23716,466800,3,2.5,1480,14250,2,0,0,3,7,1480,0,1996,2010,1.8895,-1.376,1660,14250
23717,466500,3,1,1430,3840,1,0,0,3,7,950,480,1945,2007,1.9147,-1.571,1430,3840
23718,465000,3,2.25,1530,1245,2,0,0,3,9,1050,480,2014,2044,1.8318,-1.487,1530,2307
23719,463000,3,2.5,1640,29970,2,0,0,3,7,1640,0,1992,2045,1.8659,-1.164,1580,28399
23720,456000,4,1.75,1670,9886,1,0,0,5,7,1670,0,1947,2022,1.9549,-1.477,2590,9997
23721,453500,4,1.75,2000,6032,1,0,2,3,7,1300,700,1959,2052,1.7432,-1.579,1930,6032
23722,450000,4,1,2000,4676,2,0,0,3,7,1250,750,1916,2051,1.7829,-1.458,1140,4676
23723,449950,3,2.5,2170,4912,2,0,0,3,7,2170,0,2003,2058,2.0067,-1.429,2010,4395
23724,445000,4,2.5,2340,3827,2,0,0,3,8,2340,0,2008,2034,1.765,-1.538,1730,4000
23725,440000,3,1,1050,7500,1,0,0,3,6,1050,0,1900,2016,1.7773,-1.586,1380,7500
23726,425000,4,2.75,2440,15349,2,0,1,4,7,2440,0,1957,2043,1.6417,-1.523,2280,9250
23727,411605,4,2.5,2658,3960,2,0,0,3,9,2658,0,2014,2023,1.4903,-1.384,2578,4200
23728,395000,3,1.75,1460,22651,1,0,0,4,7,1460,0,1961,2012,1.7161,-1.22,2030,49222
23729,395000,4,3,1980,7931,1,0,0,4,7,1160,820,1983,2038,1.9813,-1.524,1910,7931
23730,390000,3,2,1463,868,3,0,0,3,7,1463,0,2003,2006,1.9143,-1.507,1484,4320
23731,386000,3,2,1330,8100,1,0,0,4,7,1330,0,1969,2033,1.9551,-1.365,1590,8100
23732,385000,3,2.25,1710,11500,1,0,0,3,7,1210,500,1978,2058,1.9975,-1.457,1800,11500
23733,376000,4,2.75,2420,5773,2,0,0,3,8,2420,0,2005,2024,1.6072,-1.219,2420,6200
23734,375000,3,1.75,960,8106,1,0,0,3,7,960,0,1962,2005,1.9037,-1.346,1650,8035
23735,372500,3,1.5,1180,12324,1,0,0,3,7,800,380,1981,2019,1.8637,-1.222,1280,11371
23736,359800,4,2.5,2390,6426,2,0,0,3,9,2390,0,1999,2023,1.4886,-1.411,2520,6700
23737,356000,2,1,920,4095,1,0,0,4,6,920,0,1914,2051,1.7784,-1.468,1460,4945
23738,355500,3,2.5,2600,5540,2,0,0,3,8,2600,0,2004,2024,1.5746,-1.231,2600,5540
23739,343000,4,2.5,2070,4500,2,0,0,3,7,2070,0,2004,2024,1.5797,-1.216,2760,5173
23740,335000,4,2.5,2610,4781,2,0,0,3,8,2610,0,2009,2039,1.4949,-1.482,2583,4796
23741,335000,3,2,1170,5360,1,0,0,3,6,1170,0,1919,2034,1.7481,-1.554,1180,7200
23742,324500,3,2.5,1660,3990,2,0,0,3,7,1660,0,2009,2051,1.7598,-1.458,1670,4050
23743,310000,4,2.25,2192,12128,2,0,0,3,8,2192,0,2006,2065,1.5944,-1.39,1914,4649
23744,299950,4,1.75,1560,31299,1,0,0,4,7,1560,0,1965,2023,1.5684,-1.354,2460,44907
23745,297500,4,2.5,1910,5000,2,0,0,3,7,1910,0,2005,2024,1.5908,-1.226,2020,5000
23746,292000,5,2.5,2490,7666,1,0,0,4,7,1490,1000,1989,2067,1.6322,-1.361,1930,7415
23747,289000,3,2,1680,8424,1,0,0,3,7,1680,0,1993,2068,1.4269,-1.201,1990,8545
23748,279950,3,2,1750,9750,1,0,0,3,7,1350,400,1961,2043,1.628,-1.489,1900,10125
23749,276000,4,2.5,2068,7242,2,0,0,4,7,2068,0,1976,2039,1.5618,-1.471,1560,7524
23750,275000,3,3,1390,1080,2,0,0,3,7,1140,250,2006,2051,1.7623,-1.471,1450,1081
23751,270000,3,1.5,1890,9450,1,0,0,3,7,1090,800,1957,2052,1.7129,-1.531,1470,8100
23752,270000,3,1,1500,13500,1,0,0,4,7,1500,0,1968,2015,1.6966,-1.262,1350,13680
23753,269000,3,1,1690,4250,1,0,0,3,7,1020,670,1967,2063,1.7245,-1.448,1820,8865
23754,268500,4,2.5,2100,4237,2,0,0,3,8,2100,0,2006,2067,1.6201,-1.364,2100,4575
23755,257000,4,2.75,2330,7642,1,0,0,3,8,1800,530,1990,2018,1.5246,-1.56,2320,7933
23756,255000,3,2.5,1610,5000,2,0,0,3,7,1610,0,1994,2065,1.5957,-1.363,1680,7414
23757,250000,3,2.5,1510,10384,1,0,0,2,7,1030,480,1976,2037,1.988,-1.261,1490,10000
23758,240000,3,1,1150,4825,1,0,0,4,6,1150,0,1957,2012,1.7621,-1.219,1760,7121
23759,237000,3,1,1130,10650,1,0,0,3,7,1130,0,1954,2070,1.6663,-1.476,1320,10650
23760,229000,2,1,1190,7408,1,0,0,3,6,830,360,1941,2056,1.7394,-1.5,1140,7408
23761,214100,2,2.5,1150,2064,2,0,0,3,7,1150,0,2004,2039,1.5816,-1.482,1880,2855
23762,210000,4,1.5,1920,10403,1,0,0,3,7,1370,550,1959,2018,1.5287,-1.556,1550,9619
23763,189000,3,1,1010,7560,1,0,0,3,6,1010,0,1958,2046,1.6797,-1.366,1170,7560
23764,165000,3,1,1150,19200,1,0,0,4,5,1150,0,1908,2039,1.5056,-1.46,1290,19200
23765,1600000,4,3.5,4280,9583,2,0,0,3,11,4280,0,2005,2048,1.8279,-1.387,2360,10031
23766,1370000,2,2.25,2460,16940,2,0,4,4,9,1930,530,1936,2007,1.9092,-1.594,2260,6851
23767,1300000,4,4,4270,6002,2,0,3,3,10,3180,1090,2004,2011,1.7743,-1.184,4280,5942
23768,1280000,4,3.5,3010,3600,2,0,0,3,9,2370,640,1999,2047,1.8641,-1.474,2650,4200
23769,1150000,3,1.5,2170,16600,1,1,2,3,10,1130,1040,1979,2005,1.8607,-1.278,3130,13875
23770,1120000,5,2.75,4400,18500,1,0,3,5,9,2250,2150,1963,2058,1.9724,-1.453,3290,19257
23771,1040000,4,3.25,3450,11240,2,0,3,4,10,2430,1020,1960,2031,1.6856,-1.562,2412,19499
23772,969990,4,2.5,4150,8436,2,0,0,3,10,4150,0,2014,2020,1.8102,-1.229,4070,8438
23773,920000,4,2.75,2880,5750,2,0,0,5,9,1710,1170,1928,2009,1.8174,-1.577,1640,5750
23774,895000,4,3,3240,5562,2,0,0,3,10,3240,0,2013,2020,1.8219,-1.165,3380,5562
23775,879950,4,2.75,3010,7215,2,0,0,3,9,3010,0,2014,2010,1.9252,-1.368,3010,7215
23776,837219,5,2.75,3030,7679,2,0,0,3,9,3030,0,2014,2019,1.823,-1.247,3080,6341
23777,835000,2,2,2280,6815,1,0,0,3,8,2280,0,2002,2045,1.9403,-1.217,2280,6750
23778,809950,4,2,2230,9900,2,0,0,5,9,2230,0,1959,2049,1.8279,-1.363,2510,11041
23779,805000,5,2.5,4600,19831,1,0,3,3,9,2300,2300,1956,2050,1.9908,-1.568,2890,19831
23780,744000,3,2.5,2670,12187,2,0,0,3,8,2670,0,1986,2005,1.8977,-1.34,2400,8999
23781,739000,4,3,2720,3800,2,0,0,5,8,1800,920,1919,2006,1.9056,-1.496,1940,4001
23782,735000,4,2.5,2820,6180,2,0,0,3,9,2050,770,2013,2051,1.7829,-1.471,1390,4635
23783,715000,3,2.5,2550,13458,2,0,0,3,9,2550,0,1990,2027,1.7886,-1.311,3180,13458
23784,680000,3,2.25,2270,23900,1,0,0,3,9,1820,450,1975,2050,1.9806,-1.562,2520,28300
23785,660000,3,1.75,1980,3300,2,0,0,4,7,1140,840,1926,2006,1.9033,-1.488,1590,5000
23786,650000,4,2.5,2840,9354,2,0,0,3,10,2840,0,1990,2019,1.8574,-1.23,2540,10200
23787,600000,4,2.5,2560,5593,2,0,0,3,7,2560,0,2001,2045,1.9186,-1.227,2800,5890
23788,595000,4,2.5,1990,2175,2,0,0,3,8,1680,310,2005,2026,1.8996,-1.561,1560,2087
23789,589500,4,2.5,2630,6326,2,0,0,3,9,2630,0,2008,2008,1.7522,-1.064,3240,6229
23790,585000,4,2.5,2430,4747,2,0,0,3,8,2430,0,2008,2012,1.7585,-1.221,1930,7200
23791,570000,3,2.5,2400,6975,2,0,0,3,9,2400,0,1993,2053,1.764,-1.369,2640,11172
23792,550000,3,1.5,1900,5000,2,0,0,3,7,1640,260,1926,2006,1.9079,-1.484,2090,5000
23793,545000,4,2.5,2040,6034,2,0,0,3,7,2040,0,1990,2006,1.9252,-1.513,1380,5986
23794,539500,3,2.5,3080,12476,2,0,0,3,10,3080,0,1990,2024,1.6052,-1.219,3130,13631
23795,539000,3,2,2260,9568,1,0,0,3,8,1780,480,1985,2019,1.8757,-1.248,2250,9744
23796,535500,3,1.5,1730,40250,2,0,0,4,8,1730,0,1983,2021,1.9799,-1.301,1730,36250
23797,525000,5,2.75,2440,8000,1,0,0,4,7,1240,1200,1972,2033,1.9583,-1.36,1780,8391
23798,510000,3,1.75,1480,7040,1,0,0,3,7,1480,0,1974,2010,1.9023,-1.359,2040,7810
23799,510000,4,1.5,1320,14250,1,0,0,4,7,1320,0,1954,2010,1.9316,-1.389,1720,14250
23800,500000,4,1,1720,4011,2,0,0,4,7,1720,0,1904,2026,1.9019,-1.586,1580,3784
23801,475000,2,1,890,4590,1,0,0,3,7,890,0,1923,2007,1.9201,-1.552,1310,4590
23802,471000,3,2.5,2030,2805,2,0,0,3,8,1720,310,2001,2012,1.7605,-1.237,1670,2898
23803,465000,4,2.25,2070,7500,2,0,0,4,7,2070,0,1977,2033,1.957,-1.407,2080,7700
23804,455000,4,2.25,1740,8449,1,0,0,4,7,1170,570,1958,2029,1.8379,-1.313,1980,11175
23805,455000,4,1.75,2050,94525,1,0,0,4,7,1250,800,1959,2046,1.6792,-1.274,2270,47480
23806,452000,2,1.75,1740,5400,1,0,0,4,7,990,750,1946,2006,1.9271,-1.472,1980,5400
23807,450000,3,2.5,1480,1961,2,0,0,3,8,1480,0,2005,2011,1.7778,-1.19,1400,1138
23808,445000,4,2,1470,8395,1,0,0,4,7,1470,0,1965,2029,1.861,-1.307,1760,7976
23809,435000,4,2.75,3270,50994,2,0,0,4,8,2720,550,1983,2035,1.577,-1.277,2780,36036
23810,435000,2,1,1260,4080,2,0,0,5,7,1260,0,1926,2006,1.917,-1.51,1720,4080
23811,435000,3,2,980,5000,1,0,0,3,6,980,0,1940,2054,1.825,-1.498,1970,3025
23812,432000,3,1.75,1470,6250,1,0,3,4,7,1070,400,1939,2014,1.9694,-1.478,2630,7050
23813,415000,3,1.75,1910,12596,1,0,0,3,7,1340,570,1977,2021,1.9699,-1.289,1550,13310
23814,407193,4,2,1880,14653,2,0,0,3,8,1880,0,1978,2041,1.9259,-1.111,1750,14858
23815,405000,2,2,1405,1073,2,0,0,3,8,1140,265,2007,2044,1.842,-1.485,1405,3000
23816,402000,3,2.5,2700,9994,1,0,3,4,7,1350,1350,1959,2043,1.627,-1.511,2470,10664
23817,389250,2,1.5,1490,4080,1,0,0,3,7,930,560,1956,2064,1.7644,-1.571,1320,4080
23818,387500,3,1,1560,14333,1,0,0,4,7,1560,0,1953,2031,1.662,-1.538,1640,14333
23819,385200,4,1,1550,7740,2,0,0,3,6,1550,0,1954,2064,1.7522,-1.565,1220,7740
23820,360000,3,1.75,1020,7020,2,0,0,4,7,1020,0,1953,2014,1.9662,-1.504,1020,5871
23821,320000,3,1.75,1370,9900,1,0,0,4,7,1370,0,1983,2040,1.4875,-1.502,1490,9600
23822,315000,3,1.5,1750,12500,1,0,0,3,7,1150,600,1954,2036,1.7966,-1.092,1680,13000
23823,300000,4,2.5,2680,15508,2,0,0,3,8,2680,0,1999,2018,1.5325,-1.58,1960,15586
23824,294700,3,2,1970,9600,1,0,0,4,7,1300,670,1967,2040,1.5124,-1.491,1710,7703
23825,285000,2,1,780,5000,1,0,0,4,6,780,0,1943,2052,1.7412,-1.547,1030,5000
23826,279000,5,2.5,2690,5557,2,0,0,3,7,2690,0,2012,2063,1.7214,-1.443,2090,10500
23827,270000,4,2.25,1900,8600,1,0,0,4,8,1900,0,1975,2018,1.5402,-1.571,2120,8000
23828,253500,2,1,810,4800,1,0,0,3,7,810,0,1948,2064,1.7532,-1.565,1240,7740
23829,200000,2,1,1730,9610,1,0,0,3,7,1380,350,1962,2039,1.5256,-1.475,1310,9812
23830,185000,3,1,1840,5000,1,0,0,4,7,920,920,1953,2031,1.685,-1.54,1250,8100
23831,160000,3,1,1210,103237,1,0,0,2,6,1210,0,1918,2069,1.6508,-1.635,1880,40510
23832,611000,6,2.5,3820,53173,1,0,0,4,9,2040,1780,1974,2012,1.7509,-1.242,2510,15314
23833,568500,4,2.5,2460,5500,2,0,0,3,8,2460,0,1998,2019,1.8341,-1.21,2460,4200
23834,490000,3,3,1730,2940,3,0,0,3,7,1730,0,1985,2007,1.9211,-1.582,1690,4410
23835,462000,4,2.5,3070,6432,2,0,0,3,9,3070,0,2006,2042,1.6787,-1.395,2910,5106
23836,2700000,4,3.25,4420,7850,2,1,4,3,11,3150,1270,2001,2029,1.802,-1.292,2760,8525
23837,684680,4,2.25,2370,9360,2,0,0,4,8,2370,0,1979,2005,1.8818,-1.313,2370,9720
23838,567500,3,2.5,2300,7398,2,0,0,3,8,2300,0,2001,2008,1.7669,-1.066,2580,6983
23839,540000,4,2.5,1780,4169,2,0,0,3,8,1780,0,1994,2011,1.7995,-1.196,1830,4164
23840,540000,5,3,2870,4369,2,0,0,3,8,2090,780,2007,2017,1.9749,-1.382,2640,4610
23841,530000,3,2.75,3400,7200,2,0,2,3,9,2470,930,2009,2053,1.7178,-1.381,1580,8676
23842,510000,4,2.25,2450,62290,2,0,0,3,8,2450,0,1976,2037,1.9903,-1.264,2450,41181
23843,455000,3,1,1300,3550,2,0,0,3,7,1300,0,1927,2004,1.8996,-1.51,1410,4080
23844,445000,2,1,1440,3225,1,0,0,3,7,960,480,1915,2028,1.8953,-1.528,1160,3630
23845,260000,4,2.5,1811,4381,2,0,0,3,8,1811,0,2007,2042,1.684,-1.38,1811,4150
23846,1900000,4,3.25,4130,112521,2,0,0,3,11,4130,0,1978,2049,1.8692,-1.355,3140,26147
23847,1640000,5,3.5,4220,26784,1,0,0,3,10,2110,2110,1958,2048,1.8303,-1.396,3450,33945
23848,1350000,4,3.25,3300,15907,2,0,0,5,10,3300,0,1985,2057,1.7713,-1.406,2740,11358
23849,1340000,4,2.5,4250,19387,2,0,2,4,9,3260,990,1972,2057,1.7878,-1.402,3690,17024
23850,1230000,4,2.5,2740,16007,2,0,0,3,9,2740,0,1984,2071,1.8653,-1.419,2760,16008
23851,1150000,3,2.5,2850,10474,1,0,0,4,8,1730,1120,1954,2048,1.8518,-1.399,2820,10474
23852,1020000,4,3.75,4060,19290,2,0,0,3,10,4060,0,2002,2019,1.8351,-1.243,4020,13250
23853,980000,4,2.5,2730,4800,2,0,0,5,8,2230,500,1909,2003,1.872,-1.548,2190,4200
23854,965000,4,2.25,3160,34560,1,0,0,4,10,3160,0,1981,2021,1.9637,-1.322,3530,38045
23855,852500,3,2.5,2630,10100,1,0,0,4,9,1580,1050,1967,2027,1.7938,-1.343,2400,9700
23856,831000,4,2.5,2030,3905,2,0,0,4,7,1630,400,1926,2028,1.8847,-1.53,2000,3905
23857,750000,4,3.25,2050,5000,2,0,0,4,8,1370,680,1987,2047,1.8535,-1.488,1720,5000
23858,743700,4,2.5,2610,33206,2,0,0,3,10,2610,0,1988,2045,1.8962,-1.247,2870,28295
23859,739000,4,2.5,2800,246114,2,0,0,3,9,2800,0,1999,2041,1.8886,-1.152,2750,60351
23860,700000,4,3,3150,7778,2,0,0,3,9,3150,0,2000,2020,1.8272,-1.208,2970,6500
23861,649950,4,2.5,2350,63162,2,0,0,4,8,2350,0,1994,2037,1.9845,-1.237,2370,63162
23862,648000,4,2.5,2380,13435,2,0,0,3,10,2380,0,1992,2020,1.8133,-1.218,2730,9677
23863,640000,3,2.5,2140,8925,2,0,0,3,8,2140,0,1991,2019,1.8614,-1.217,2310,8956
23864,627000,4,2,2030,9300,1,0,0,4,8,2030,0,1976,2005,1.8958,-1.339,1800,9018
23865,625000,3,1.75,2210,16200,1,0,0,3,8,1390,820,1958,2049,1.8224,-1.365,2050,16200
23866,620000,3,2.5,2590,7237,2,0,0,3,8,2590,0,2004,2022,1.9413,-1.499,1670,7648
23867,609900,4,2.5,3190,7399,2,0,0,3,10,3190,0,2006,2024,1.5858,-1.194,3250,7323
23868,605000,3,2.5,2670,47480,2,0,3,3,9,2670,0,1981,2021,1.9743,-1.304,2760,42800
23869,600000,3,2.5,2630,77972,2,0,0,3,9,2630,0,2004,2055,1.975,-1.106,2250,75794
23870,599950,4,3.5,3730,15029,2,0,2,3,10,2440,1290,1991,2035,1.6104,-1.353,3440,14280
23871,585000,4,1.75,2470,131790,2,0,2,3,8,2470,0,1937,2069,1.6721,-1.634,1470,92747
23872,579000,2,2,1870,6275,1,0,0,3,8,1870,0,2003,2045,1.9408,-1.221,1670,5200
23873,568000,3,1.75,2050,3520,1,0,0,4,7,1070,980,1977,2016,1.7836,-1.589,2050,16083
23874,563500,4,2.5,2800,12831,2,0,0,3,8,2800,0,2001,2055,1.9692,-1.156,2810,10235
23875,559000,3,1.5,2070,5386,1,0,0,4,7,1140,930,1948,2007,1.9196,-1.564,1770,5386
23876,554000,3,1.75,1760,10780,1,0,0,3,8,1760,0,1977,2049,1.8238,-1.344,2090,10780
23877,552000,2,2.5,1380,951,3,0,0,3,9,1380,0,2006,2028,1.8954,-1.545,1430,3400
23878,550000,3,2.5,2260,4165,2,0,0,3,7,2260,0,2005,2020,1.8222,-1.198,2770,4566
23879,550000,4,2.5,2700,5100,1,0,0,4,8,1440,1260,1968,2016,1.7631,-1.574,1880,5100
23880,550000,3,1.75,1380,3402,2,0,0,3,7,1380,0,1900,2044,1.8409,-1.492,1500,5496
23881,546000,3,2.5,1530,3464,2,0,0,3,8,1530,0,1998,2030,1.8479,-1.331,1530,3446
23882,539950,3,2.25,2190,7149,1,0,1,4,8,1240,950,1963,2053,1.7543,-1.394,3500,7149
23883,536000,3,2.5,1900,6224,2,0,0,3,7,1900,0,2005,2020,1.8241,-1.194,2260,5450
23884,525000,3,3,2470,36445,2,0,0,4,8,2470,0,1980,2012,1.6961,-1.187,2310,35350
23885,502000,3,1.75,1300,8800,1,0,0,4,8,1300,0,1963,2029,1.8499,-1.306,1350,8800
23886,500000,4,1.75,2240,9886,2,0,0,4,7,2240,0,1965,2029,1.8594,-1.306,1540,8040
23887,489000,3,3.5,1500,1249,2,0,0,3,8,1240,260,2004,2026,1.9027,-1.563,1440,1850
23888,480000,4,1.75,2220,6500,2,0,3,4,8,2220,0,1964,2031,1.6819,-1.565,2430,11600
23889,475000,4,2.75,1980,11443,1,0,0,5,7,1980,0,1952,2014,2.0007,-1.463,2080,15700
23890,471000,4,2.5,2330,9928,2,0,0,3,8,2330,0,1998,2025,1.7136,-0.973,2430,8175
23891,450000,3,1.75,1640,13500,1,0,0,3,7,1110,530,1940,2022,1.9464,-1.494,1770,12600
23892,442500,4,2.5,2170,14024,2,0,0,3,8,2170,0,1992,2055,1.9646,-1.16,2240,14029
23893,440000,3,1.75,2240,8153,1,0,0,3,7,1120,1120,1948,2022,1.9603,-1.519,1710,8100
23894,435000,3,2.25,1890,7200,1,0,0,4,7,1230,660,1973,2022,1.9456,-1.507,1970,8101
23895,435000,2,1,800,5000,1,0,0,3,7,800,0,1906,2026,1.9051,-1.562,1410,5000
23896,428000,3,2,1310,2550,1,0,0,3,7,780,530,1986,2028,1.9211,-1.54,1460,5100
23897,425000,2,1,910,6460,1,0,0,4,6,910,0,1905,2026,1.905,-1.583,1740,5000
23898,417000,2,1,920,6600,1,0,0,3,6,920,0,1919,2051,1.7752,-1.46,1510,5944
23899,410000,3,1,1410,5060,1,0,0,4,7,910,500,1956,2038,1.9373,-1.53,1130,5693
23900,410000,3,2.5,1960,4400,2,0,0,3,7,1960,0,2006,2008,1.7684,-1.079,2060,4400
23901,403950,2,1,710,1136,2,0,0,4,7,710,0,1943,2013,1.8714,-1.519,1370,1173
23902,400000,2,1,1140,5100,1,0,0,3,7,1140,0,1942,2016,1.7623,-1.573,1230,5100
23903,400000,4,3.5,2370,3692,3,0,0,3,8,2370,0,2013,2053,1.7344,-1.36,2520,5425
23904,398000,3,2.5,1720,1715,2,0,0,3,7,1240,480,2004,2016,1.7781,-1.574,1610,1626
23905,390000,4,1.75,2700,7875,2,0,0,4,8,2700,0,1968,2046,1.684,-1.334,2220,7875
23906,385000,3,1.75,1230,7500,1,0,0,3,7,1230,0,1987,2033,1.9616,-1.414,1930,8747
23907,379000,4,1.5,2020,7560,1,0,0,4,7,2020,0,1960,2015,1.732,-1.336,1410,8080
23908,378500,2,1,730,7528,1,0,0,3,7,730,0,1946,2006,1.9297,-1.495,1620,7528
23909,368000,3,1.75,1710,10800,1,0,0,4,7,1710,0,1958,2058,1.9691,-1.431,1890,10800
23910,367300,4,2.75,2190,14937,2,0,0,3,8,2190,0,1993,2039,1.5835,-1.463,1920,11360
23911,365000,3,2.5,1800,2700,2,0,0,3,8,1800,0,2011,2064,1.7758,-1.559,1580,2036
23912,364900,3,3,2500,8304,2,0,0,3,8,2500,0,1997,2067,1.6322,-1.356,2290,7855
23913,352750,2,1.75,1060,1241,2,0,0,3,7,960,100,2008,2054,1.8299,-1.49,1170,1400
23914,347000,3,1.75,1240,8050,1,0,0,4,7,1240,0,1978,2019,1.8408,-1.234,1370,9856
23915,345000,3,2.5,1210,1420,3,0,0,3,8,1210,0,2008,2028,1.9277,-1.539,1190,1407
23916,345000,2,1.5,1340,1210,2,0,0,3,8,1120,220,2008,2054,1.818,-1.495,1340,1213
23917,341000,4,1.75,1920,7665,1,0,0,4,8,1500,420,1975,2046,1.6776,-1.318,2100,7344
23918,328000,3,1.75,1440,45302,2,0,0,3,7,1440,0,1977,2055,1.9378,-1.105,2080,49658
